sessionid,medium,session_start_time,session_end_time,log_in_status,session_with_order,member_tier,eventaction,pagetype,page_duration,p_personal_care,p_skincare,p_cosmetics,p_health_care,p_body_hair_care,p_sport,p_men,p_other,p_derma,p_watsons_brand,p_bulk_buy,b_personal_care,b_skincare,b_cosmetics,b_health_care,b_body_hair_care,b_sport,b_men,b_other,b_derma,b_watsons_brand,b_bulk_buy
6F266864B77631918CBB8CDE450FDB66.twpfa34n,cpc,5/23/20 11:35 PM,58:00.0,N,Y,anonymous,Pageview,Other,20,Y,Y,N,Y,N,N,Y,Y,N,Y,N,N,N,N,N,N,N,N,N,Y,N,N
6F266864B77631918CBB8CDE450FDB66.twpfa34n,cpc,5/23/20 11:35 PM,58:00.0,N,Y,anonymous,Pageview,Checkout,60,Y,Y,N,Y,N,N,Y,Y,N,Y,N,N,N,N,N,N,N,N,N,Y,N,N
6F266864B77631918CBB8CDE450FDB66.twpfa34n,cpc,5/23/20 11:35 PM,58:00.0,N,Y,anonymous,Pageview,Checkout,60,Y,Y,N,Y,N,N,Y,Y,N,Y,N,N,N,N,N,N,N,N,N,Y,N,N
6F266864B77631918CBB8CDE450FDB66.twpfa34n,cpc,5/23/20 11:35 PM,58:00.0,N,Y,anonymous,Pageview,Product,60,Y,Y,N,Y,N,N,Y,Y,N,Y,N,N,N,N,N,N,N,N,N,Y,N,N
6F266864B77631918CBB8CDE450FDB66.twpfa34n,cpc,5/23/20 11:35 PM,58:00.0,N,Y,anonymous,Pageview,Homepage,20,Y,Y,N,Y,N,N,Y,Y,N,Y,N,N,N,N,N,N,N,N,N,Y,N,N
6F266864B77631918CBB8CDE450FDB66.twpfa34n,cpc,5/23/20 11:35 PM,58:00.0,N,Y,anonymous,Pageview,Other,20,Y,Y,N,Y,N,N,Y,Y,N,Y,N,N,N,N,N,N,N,N,N,Y,N,N
6F266864B77631918CBB8CDE450FDB66.twpfa34n,cpc,5/23/20 11:35 PM,58:00.0,N,Y,anonymous,Pageview,Other,20,Y,Y,N,Y,N,N,Y,Y,N,Y,N,N,N,N,N,N,N,N,N,Y,N,N
6F266864B77631918CBB8CDE450FDB66.twpfa34n,cpc,5/23/20 11:35 PM,58:00.0,N,Y,anonymous,Pageview,Category,60,Y,Y,N,Y,N,N,Y,Y,N,Y,N,N,N,N,N,N,N,N,N,Y,N,N
6F266864B77631918CBB8CDE450FDB66.twpfa34n,cpc,5/23/20 11:35 PM,58:00.0,N,Y,anonymous,Pageview,Category,120,Y,Y,N,Y,N,N,Y,Y,N,Y,N,N,N,N,N,N,N,N,N,Y,N,N
6F266864B77631918CBB8CDE450FDB66.twpfa34n,cpc,5/23/20 11:35 PM,58:00.0,N,Y,anonymous,Pageview,Checkout,60,Y,Y,N,Y,N,N,Y,Y,N,Y,N,N,N,N,N,N,N,N,N,Y,N,N
6F266864B77631918CBB8CDE450FDB66.twpfa34n,cpc,5/23/20 11:35 PM,58:00.0,N,Y,anonymous,Pageview,Checkout,120,Y,Y,N,Y,N,N,Y,Y,N,Y,N,N,N,N,N,N,N,N,N,Y,N,N
6F266864B77631918CBB8CDE450FDB66.twpfa34n,cpc,5/23/20 11:35 PM,58:00.0,N,Y,anonymous,Pageview,Checkout,60,Y,Y,N,Y,N,N,Y,Y,N,Y,N,N,N,N,N,N,N,N,N,Y,N,N
6F266864B77631918CBB8CDE450FDB66.twpfa34n,cpc,5/23/20 11:35 PM,58:00.0,N,Y,anonymous,Pageview,Homepage,20,Y,Y,N,Y,N,N,Y,Y,N,Y,N,N,N,N,N,N,N,N,N,Y,N,N
6F266864B77631918CBB8CDE450FDB66.twpfa34n,cpc,5/23/20 11:35 PM,58:00.0,N,Y,anonymous,OrderPlacedEvent,NULL,20,Y,Y,N,Y,N,N,Y,Y,N,Y,N,N,N,N,N,N,N,N,N,Y,N,N
6F266864B77631918CBB8CDE450FDB66.twpfa34n,cpc,5/23/20 11:35 PM,58:00.0,N,Y,anonymous,Pageview,Checkout,20,Y,Y,N,Y,N,N,Y,Y,N,Y,N,N,N,N,N,N,N,N,N,Y,N,N
6F266864B77631918CBB8CDE450FDB66.twpfa34n,cpc,5/23/20 11:35 PM,58:00.0,N,Y,anonymous,Pageview,Homepage,60,Y,Y,N,Y,N,N,Y,Y,N,Y,N,N,N,N,N,N,N,N,N,Y,N,N
568A7965507E553E8D660389D68C3C42.twpfa47n,cpc,5/23/20 11:35 PM,35:00.0,N,N,anonymous,Pageview,Category,60,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N
DD9329938D730494DBA8F931059ED42E.twpfa46n,organic,5/23/20 11:36 PM,59:00.0,Y,Y,Member,Pageview,Product,30,N,N,N,Y,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
DD9329938D730494DBA8F931059ED42E.twpfa46n,organic,5/23/20 11:36 PM,59:00.0,Y,Y,Member,Pageview,Category,30,N,N,N,Y,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
DD9329938D730494DBA8F931059ED42E.twpfa46n,organic,5/23/20 11:36 PM,59:00.0,Y,Y,Member,Pageview,Checkout,60,N,N,N,Y,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
DD9329938D730494DBA8F931059ED42E.twpfa46n,organic,5/23/20 11:36 PM,59:00.0,Y,Y,Member,Pageview,Checkout,60,N,N,N,Y,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
DD9329938D730494DBA8F931059ED42E.twpfa46n,organic,5/23/20 11:36 PM,59:00.0,Y,Y,Member,Pageview,Other,30,N,N,N,Y,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
DD9329938D730494DBA8F931059ED42E.twpfa46n,organic,5/23/20 11:36 PM,59:00.0,Y,Y,Member,Pageview,Other,30,N,N,N,Y,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
DD9329938D730494DBA8F931059ED42E.twpfa46n,organic,5/23/20 11:36 PM,59:00.0,Y,Y,Member,Pageview,Other,20,N,N,N,Y,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
DD9329938D730494DBA8F931059ED42E.twpfa46n,organic,5/23/20 11:36 PM,59:00.0,Y,Y,Member,Pageview,Other,20,N,N,N,Y,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
DD9329938D730494DBA8F931059ED42E.twpfa46n,organic,5/23/20 11:36 PM,59:00.0,Y,Y,Member,Pageview,Register,20,N,N,N,Y,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
DD9329938D730494DBA8F931059ED42E.twpfa46n,organic,5/23/20 11:36 PM,59:00.0,Y,Y,Member,Pageview,Other,15,N,N,N,Y,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
DD9329938D730494DBA8F931059ED42E.twpfa46n,organic,5/23/20 11:36 PM,59:00.0,Y,Y,Member,Pageview,Category,15,N,N,N,Y,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
DD9329938D730494DBA8F931059ED42E.twpfa46n,organic,5/23/20 11:36 PM,59:00.0,Y,Y,Member,Pageview,Checkout,15,N,N,N,Y,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
DD9329938D730494DBA8F931059ED42E.twpfa46n,organic,5/23/20 11:36 PM,59:00.0,Y,Y,Member,Pageview,Other,15,N,N,N,Y,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
DD9329938D730494DBA8F931059ED42E.twpfa46n,organic,5/23/20 11:36 PM,59:00.0,Y,Y,Member,Pageview,Checkout,12,N,N,N,Y,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
DD9329938D730494DBA8F931059ED42E.twpfa46n,organic,5/23/20 11:36 PM,59:00.0,Y,Y,Member,Pageview,Other,12,N,N,N,Y,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
DD9329938D730494DBA8F931059ED42E.twpfa46n,organic,5/23/20 11:36 PM,59:00.0,Y,Y,Member,Pageview,Checkout,12,N,N,N,Y,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
DD9329938D730494DBA8F931059ED42E.twpfa46n,organic,5/23/20 11:36 PM,59:00.0,Y,Y,Member,Pageview,Checkout,12,N,N,N,Y,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
DD9329938D730494DBA8F931059ED42E.twpfa46n,organic,5/23/20 11:36 PM,59:00.0,Y,Y,Member,Pageview,Register,12,N,N,N,Y,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
DD9329938D730494DBA8F931059ED42E.twpfa46n,organic,5/23/20 11:36 PM,59:00.0,Y,Y,Member,Pageview,Register,60,N,N,N,Y,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
DD9329938D730494DBA8F931059ED42E.twpfa46n,organic,5/23/20 11:36 PM,59:00.0,Y,Y,Member,Pageview,Other,15,N,N,N,Y,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
DD9329938D730494DBA8F931059ED42E.twpfa46n,organic,5/23/20 11:36 PM,59:00.0,Y,Y,Member,Pageview,Other,15,N,N,N,Y,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
DD9329938D730494DBA8F931059ED42E.twpfa46n,organic,5/23/20 11:36 PM,59:00.0,Y,Y,Member,Pageview,Other,15,N,N,N,Y,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
DD9329938D730494DBA8F931059ED42E.twpfa46n,organic,5/23/20 11:36 PM,59:00.0,Y,Y,Member,Pageview,Other,15,N,N,N,Y,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
DD9329938D730494DBA8F931059ED42E.twpfa46n,organic,5/23/20 11:36 PM,59:00.0,Y,Y,Member,Pageview,Other,8.571428571,N,N,N,Y,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
DD9329938D730494DBA8F931059ED42E.twpfa46n,organic,5/23/20 11:36 PM,59:00.0,Y,Y,Member,Pageview,Checkout,8.571428571,N,N,N,Y,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
DD9329938D730494DBA8F931059ED42E.twpfa46n,organic,5/23/20 11:36 PM,59:00.0,Y,Y,Member,Pageview,Other,8.571428571,N,N,N,Y,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
DD9329938D730494DBA8F931059ED42E.twpfa46n,organic,5/23/20 11:36 PM,59:00.0,Y,Y,Member,Pageview,Checkout,8.571428571,N,N,N,Y,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
DD9329938D730494DBA8F931059ED42E.twpfa46n,organic,5/23/20 11:36 PM,59:00.0,Y,Y,Member,Pageview,Other,8.571428571,N,N,N,Y,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
DD9329938D730494DBA8F931059ED42E.twpfa46n,organic,5/23/20 11:36 PM,59:00.0,Y,Y,Member,Pageview,Checkout,8.571428571,N,N,N,Y,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
DD9329938D730494DBA8F931059ED42E.twpfa46n,organic,5/23/20 11:36 PM,59:00.0,Y,Y,Member,Pageview,Other,8.571428571,N,N,N,Y,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
DD9329938D730494DBA8F931059ED42E.twpfa46n,organic,5/23/20 11:36 PM,59:00.0,Y,Y,Member,Pageview,Checkout,60,N,N,N,Y,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
DD9329938D730494DBA8F931059ED42E.twpfa46n,organic,5/23/20 11:36 PM,59:00.0,Y,Y,Member,Pageview,Checkout,30,N,N,N,Y,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
DD9329938D730494DBA8F931059ED42E.twpfa46n,organic,5/23/20 11:36 PM,59:00.0,Y,Y,Member,OrderPlacedEvent,NULL,30,N,N,N,Y,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
DD9329938D730494DBA8F931059ED42E.twpfa46n,organic,5/23/20 11:36 PM,59:00.0,Y,Y,Member,Pageview,MyAccount,30,N,N,N,Y,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
DD9329938D730494DBA8F931059ED42E.twpfa46n,organic,5/23/20 11:36 PM,59:00.0,Y,Y,Member,Pageview,MyAccount,30,N,N,N,Y,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
DD9329938D730494DBA8F931059ED42E.twpfa46n,organic,5/23/20 11:36 PM,59:00.0,Y,Y,Member,Pageview,MyAccount,30,N,N,N,Y,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
DD9329938D730494DBA8F931059ED42E.twpfa46n,organic,5/23/20 11:36 PM,59:00.0,Y,Y,Member,Pageview,MyAccount,30,N,N,N,Y,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
DD9329938D730494DBA8F931059ED42E.twpfa46n,organic,5/23/20 11:36 PM,59:00.0,Y,Y,Member,Pageview,MyAccount,120,N,N,N,Y,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
DD9329938D730494DBA8F931059ED42E.twpfa46n,organic,5/23/20 11:36 PM,59:00.0,Y,Y,Member,Pageview,MyAccount,60,N,N,N,Y,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
A3112958D31D8A5CC125EA16DA1FA16B.twpfa38n,organic,5/23/20 11:36 PM,36:00.0,N,N,anonymous,Pageview,Category,60,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N
FEC236D25B1F760A3E81E93284E038D8.twpfa35n,cpc,5/23/20 11:37 PM,46:00.0,Y,Y,Elite,Pageview,Other,60,Y,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
FEC236D25B1F760A3E81E93284E038D8.twpfa35n,cpc,5/23/20 11:37 PM,46:00.0,Y,Y,Elite,Pageview,MyAccount,12,Y,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
FEC236D25B1F760A3E81E93284E038D8.twpfa35n,cpc,5/23/20 11:37 PM,46:00.0,Y,Y,Elite,Pageview,MyAccount,12,Y,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
FEC236D25B1F760A3E81E93284E038D8.twpfa35n,cpc,5/23/20 11:37 PM,46:00.0,Y,Y,Elite,Pageview,MyAccount,12,Y,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
FEC236D25B1F760A3E81E93284E038D8.twpfa35n,cpc,5/23/20 11:37 PM,46:00.0,Y,Y,Elite,Pageview,MyAccount,12,Y,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
FEC236D25B1F760A3E81E93284E038D8.twpfa35n,cpc,5/23/20 11:37 PM,46:00.0,Y,Y,Elite,Pageview,Homepage,12,Y,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
FEC236D25B1F760A3E81E93284E038D8.twpfa35n,cpc,5/23/20 11:37 PM,46:00.0,Y,Y,Elite,Pageview,Other,20,Y,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
FEC236D25B1F760A3E81E93284E038D8.twpfa35n,cpc,5/23/20 11:37 PM,46:00.0,Y,Y,Elite,Pageview,Other,20,Y,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
FEC236D25B1F760A3E81E93284E038D8.twpfa35n,cpc,5/23/20 11:37 PM,46:00.0,Y,Y,Elite,Pageview,Product,20,Y,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
FEC236D25B1F760A3E81E93284E038D8.twpfa35n,cpc,5/23/20 11:37 PM,46:00.0,Y,Y,Elite,Pageview,Product,30,Y,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
FEC236D25B1F760A3E81E93284E038D8.twpfa35n,cpc,5/23/20 11:37 PM,46:00.0,Y,Y,Elite,Pageview,Checkout,30,Y,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
FEC236D25B1F760A3E81E93284E038D8.twpfa35n,cpc,5/23/20 11:37 PM,46:00.0,Y,Y,Elite,Pageview,Checkout,15,Y,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
FEC236D25B1F760A3E81E93284E038D8.twpfa35n,cpc,5/23/20 11:37 PM,46:00.0,Y,Y,Elite,Pageview,Checkout,15,Y,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
FEC236D25B1F760A3E81E93284E038D8.twpfa35n,cpc,5/23/20 11:37 PM,46:00.0,Y,Y,Elite,Pageview,Checkout,15,Y,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
FEC236D25B1F760A3E81E93284E038D8.twpfa35n,cpc,5/23/20 11:37 PM,46:00.0,Y,Y,Elite,Pageview,Checkout,15,Y,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
FEC236D25B1F760A3E81E93284E038D8.twpfa35n,cpc,5/23/20 11:37 PM,46:00.0,Y,Y,Elite,Pageview,Checkout,30,Y,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
FEC236D25B1F760A3E81E93284E038D8.twpfa35n,cpc,5/23/20 11:37 PM,46:00.0,Y,Y,Elite,Pageview,Checkout,30,Y,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
FEC236D25B1F760A3E81E93284E038D8.twpfa35n,cpc,5/23/20 11:37 PM,46:00.0,Y,Y,Elite,Pageview,Checkout,120,Y,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
FEC236D25B1F760A3E81E93284E038D8.twpfa35n,cpc,5/23/20 11:37 PM,46:00.0,Y,Y,Elite,Pageview,Homepage,20,Y,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
FEC236D25B1F760A3E81E93284E038D8.twpfa35n,cpc,5/23/20 11:37 PM,46:00.0,Y,Y,Elite,Pageview,Checkout,20,Y,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
FEC236D25B1F760A3E81E93284E038D8.twpfa35n,cpc,5/23/20 11:37 PM,46:00.0,Y,Y,Elite,OrderPlacedEvent,NULL,20,Y,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
1BD530C0156D84B4A00B49332450DF30.twpfa45n,cpc,5/23/20 11:37 PM,38:00.0,N,N,anonymous,Pageview,Category,60,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N
1BD530C0156D84B4A00B49332450DF30.twpfa45n,cpc,5/23/20 11:37 PM,38:00.0,N,N,anonymous,Pageview,Product,60,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N
92045AE8C3C93B0C6D836FB1B665BBAF.twpfa34n,organic,5/23/20 11:37 PM,44:00.0,N,N,anonymous,Pageview,Category,20,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N
92045AE8C3C93B0C6D836FB1B665BBAF.twpfa34n,organic,5/23/20 11:37 PM,44:00.0,N,N,anonymous,Pageview,Homepage,20,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N
92045AE8C3C93B0C6D836FB1B665BBAF.twpfa34n,organic,5/23/20 11:37 PM,44:00.0,N,N,anonymous,Pageview,Homepage,20,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N
92045AE8C3C93B0C6D836FB1B665BBAF.twpfa34n,organic,5/23/20 11:37 PM,44:00.0,N,N,anonymous,Pageview,Category,60,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N
92045AE8C3C93B0C6D836FB1B665BBAF.twpfa34n,organic,5/23/20 11:37 PM,44:00.0,N,N,anonymous,Pageview,Category,15,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N
92045AE8C3C93B0C6D836FB1B665BBAF.twpfa34n,organic,5/23/20 11:37 PM,44:00.0,N,N,anonymous,Pageview,Homepage,15,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N
92045AE8C3C93B0C6D836FB1B665BBAF.twpfa34n,organic,5/23/20 11:37 PM,44:00.0,N,N,anonymous,Pageview,Homepage,15,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N
92045AE8C3C93B0C6D836FB1B665BBAF.twpfa34n,organic,5/23/20 11:37 PM,44:00.0,N,N,anonymous,Pageview,Category,15,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N
92045AE8C3C93B0C6D836FB1B665BBAF.twpfa34n,organic,5/23/20 11:37 PM,44:00.0,N,N,anonymous,Pageview,Category,60,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N
92045AE8C3C93B0C6D836FB1B665BBAF.twpfa34n,organic,5/23/20 11:37 PM,44:00.0,N,N,anonymous,Pageview,Category,20,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N
92045AE8C3C93B0C6D836FB1B665BBAF.twpfa34n,organic,5/23/20 11:37 PM,44:00.0,N,N,anonymous,Pageview,Category,20,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N
92045AE8C3C93B0C6D836FB1B665BBAF.twpfa34n,organic,5/23/20 11:37 PM,44:00.0,N,N,anonymous,Pageview,Category,20,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N
92045AE8C3C93B0C6D836FB1B665BBAF.twpfa34n,organic,5/23/20 11:37 PM,44:00.0,N,N,anonymous,Pageview,Other,20,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N
92045AE8C3C93B0C6D836FB1B665BBAF.twpfa34n,organic,5/23/20 11:37 PM,44:00.0,N,N,anonymous,Pageview,Homepage,20,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N
92045AE8C3C93B0C6D836FB1B665BBAF.twpfa34n,organic,5/23/20 11:37 PM,44:00.0,N,N,anonymous,Pageview,Other,20,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N
92045AE8C3C93B0C6D836FB1B665BBAF.twpfa34n,organic,5/23/20 11:37 PM,44:00.0,N,N,anonymous,Pageview,Other,12,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N
92045AE8C3C93B0C6D836FB1B665BBAF.twpfa34n,organic,5/23/20 11:37 PM,44:00.0,N,N,anonymous,Pageview,Homepage,12,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N
92045AE8C3C93B0C6D836FB1B665BBAF.twpfa34n,organic,5/23/20 11:37 PM,44:00.0,N,N,anonymous,Pageview,Other,12,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N
92045AE8C3C93B0C6D836FB1B665BBAF.twpfa34n,organic,5/23/20 11:37 PM,44:00.0,N,N,anonymous,Pageview,Other,12,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N
92045AE8C3C93B0C6D836FB1B665BBAF.twpfa34n,organic,5/23/20 11:37 PM,44:00.0,N,N,anonymous,Pageview,Other,12,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N
92045AE8C3C93B0C6D836FB1B665BBAF.twpfa34n,organic,5/23/20 11:37 PM,44:00.0,N,N,anonymous,Pageview,Product,60,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N
961F38C993989CD0BFC98B6981A70258.twpfa118n,organic,5/23/20 11:37 PM,37:00.0,N,N,anonymous,Pageview,Category,60,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N
B5D16FF76657AADAC42B5ACB5F0E5DFD.twpfa43n,referral,5/23/20 11:37 PM,39:00.0,N,N,anonymous,Pageview,Category,30,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N
B5D16FF76657AADAC42B5ACB5F0E5DFD.twpfa43n,referral,5/23/20 11:37 PM,39:00.0,N,N,anonymous,Pageview,Category,30,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N
B5D16FF76657AADAC42B5ACB5F0E5DFD.twpfa43n,referral,5/23/20 11:37 PM,39:00.0,N,N,anonymous,Pageview,Category,30,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N
B5D16FF76657AADAC42B5ACB5F0E5DFD.twpfa43n,referral,5/23/20 11:37 PM,39:00.0,N,N,anonymous,Pageview,Category,30,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N
B5D16FF76657AADAC42B5ACB5F0E5DFD.twpfa43n,referral,5/23/20 11:37 PM,39:00.0,N,N,anonymous,Pageview,Category,60,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N
E4A188ACF7C5280C262CA2EDE36834B1.twpfa31n,email,5/23/20 11:38 PM,45:00.0,N,N,anonymous,Pageview,Homepage,240,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N
E4A188ACF7C5280C262CA2EDE36834B1.twpfa31n,email,5/23/20 11:38 PM,45:00.0,N,N,anonymous,Pageview,Category,180,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N
E4A188ACF7C5280C262CA2EDE36834B1.twpfa31n,email,5/23/20 11:38 PM,45:00.0,N,N,anonymous,Pageview,Category,60,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N
2318778116CA5E0F3A20255480E00C9E.twpfa115n,web_push,5/23/20 11:39 PM,40:00.0,N,N,anonymous,Pageview,Category,20,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N
2318778116CA5E0F3A20255480E00C9E.twpfa115n,web_push,5/23/20 11:39 PM,40:00.0,N,N,anonymous,Pageview,Category,20,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N
2318778116CA5E0F3A20255480E00C9E.twpfa115n,web_push,5/23/20 11:39 PM,40:00.0,N,N,anonymous,Pageview,Category,20,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N
2318778116CA5E0F3A20255480E00C9E.twpfa115n,web_push,5/23/20 11:39 PM,40:00.0,N,N,anonymous,Pageview,Category,10,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N
2318778116CA5E0F3A20255480E00C9E.twpfa115n,web_push,5/23/20 11:39 PM,40:00.0,N,N,anonymous,Pageview,Category,10,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N
2318778116CA5E0F3A20255480E00C9E.twpfa115n,web_push,5/23/20 11:39 PM,40:00.0,N,N,anonymous,Pageview,Category,10,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N
